actual,estimate,period,symbol,year,quarter,beat,f1_pup,f2_vup,f3_bothup,f4_average_price
3.0,2.79016,2017-03-31,LMT,2017,1,1,0.5806451612903226,0.4838709677419355,0.3064516129032258,261.90016129032256
3.25,3.05461,2016-12-31,LMT,2016,4,1,0.4444444444444444,0.4444444444444444,0.1746031746031746,249.9079365079366
3.27,2.87469,2016-09-30,LMT,2016,3,1,0.421875,0.5,0.234375,250.27124999999998
3.28,2.92613,2016-06-30,LMT,2016,2,1,0.640625,0.421875,0.234375,235.7567187499999
2.58,2.59078,2016-03-31,LMT,2016,1,0,0.5573770491803278,0.5081967213114754,0.2786885245901639,215.15
2.87,2.9403900000000003,2015-12-31,LMT,2015,4,0,0.515625,0.484375,0.203125,216.99109375000003
2.84,2.72111,2015-09-30,LMT,2015,3,1,0.59375,0.4375,0.28125,203.46187499999996
2.94,2.6635,2015-06-30,LMT,2015,2,1,0.4603174603174603,0.5396825396825397,0.12698412698412698,192.5647619047619
2.74,2.5005900000000003,2015-03-31,LMT,2015,1,1,0.5081967213114754,0.5737704918032787,0.2786885245901639,197.42934426229505
3.01,2.84667,2014-12-31,LMT,2014,4,1,0.4375,0.46875,0.203125,185.61218749999998
2.76,2.71171,2014-09-30,LMT,2014,3,1,0.5625,0.484375,0.25,170.22046874999995
2.76,2.66024,2014-06-30,LMT,2014,2,1,0.5238095238095238,0.49206349206349204,0.25396825396825395,162.5711111111111
2.87,2.5333,2014-03-31,LMT,2014,1,1,0.5737704918032787,0.5081967213114754,0.2459016393442623,157.02983606557382
2.04,1.9521,2013-12-31,LMT,2013,4,1,0.609375,0.453125,0.265625,135.81937499999995
2.57,2.2627900000000003,2013-09-30,LMT,2013,3,1,0.609375,0.515625,0.296875,121.39625000000002
2.64,2.2026,2013-06-30,LMT,2013,2,1,0.578125,0.5625,0.328125,102.15140625000004
2.33,2.0380000000000003,2013-03-31,LMT,2013,1,1,0.5666666666666667,0.43333333333333335,0.21666666666666667,90.70416666666668
1.91,1.821,2012-12-31,LMT,2012,4,1,0.43548387096774194,0.5161290322580645,0.27419354838709675,92.22290322580646
2.21,1.84682,2012-09-30,LMT,2012,3,1,0.5396825396825397,0.5238095238095238,0.31746031746031744,90.33111111111117
2.38,1.91273,2012-06-30,LMT,2012,2,1,0.5238095238095238,0.5079365079365079,0.2222222222222222,86.28634920634919
2.02,1.70333,2012-03-31,LMT,2012,1,1,0.5645161290322581,0.43548387096774194,0.24193548387096775,86.16548387096772
2.14,1.94261,2011-12-31,LMT,2011,4,1,0.47619047619047616,0.5079365079365079,0.23809523809523808,76.74698412698409
1.99,1.81182,2011-09-30,LMT,2011,3,1,0.5,0.46875,0.25,74.50859375000002
2.14,1.92591,2011-06-30,LMT,2011,2,1,0.47619047619047616,0.5079365079365079,0.1746031746031746,79.10444444444441
1.55,1.5076200000000002,2011-03-31,LMT,2011,1,1,0.5161290322580645,0.5483870967741935,0.3225806451612903,78.98129032258065
2.3,2.10957,2010-12-31,LMT,2010,4,1,0.46875,0.53125,0.203125,70.0290625
1.55,1.5315,2010-09-30,LMT,2010,3,1,0.484375,0.53125,0.234375,72.81359374999997
1.96,1.7804799999999998,2010-06-30,LMT,2010,2,1,0.3968253968253968,0.47619047619047616,0.14285714285714285,81.4952380952381
1.42,1.34,2010-03-31,LMT,2010,1,1,0.6229508196721312,0.5245901639344263,0.36065573770491804,78.90557377049181
2.17,1.98714,2009-12-31,LMT,2009,4,1,0.484375,0.40625,0.1875,74.9640625
2.07,1.83091,2009-09-30,LMT,2009,3,1,0.46875,0.546875,0.234375,76.59234375
1.88,1.8095,2009-06-30,LMT,2009,2,1,0.5396825396825397,0.5079365079365079,0.30158730158730157,79.54873015873015
1.68,1.642,2009-03-31,LMT,2009,1,1,0.4262295081967213,0.47540983606557374,0.26229508196721313,73.86557377049182
2.05,1.91722,2008-12-31,LMT,2008,4,1,0.4375,0.53125,0.234375,81.71531250000001
1.92,1.89053,2008-09-30,LMT,2008,3,1,0.53125,0.46875,0.265625,109.33234375000004
2.15,1.882,2008-06-30,LMT,2008,2,1,0.546875,0.515625,0.203125,105.03796874999999
1.75,1.6316700000000002,2008-03-31,LMT,2008,1,1,0.5573770491803278,0.5081967213114754,0.26229508196721313,104.68016393442625
1.89,1.69238,2007-12-31,LMT,2007,4,1,0.4375,0.46875,0.234375,109.38109374999998
1.8,1.6395,2007-09-30,LMT,2007,3,1,0.5714285714285714,0.4603174603174603,0.2857142857142857,98.85269841269842
1.82,1.5265,2007-06-30,LMT,2007,2,1,0.47619047619047616,0.38095238095238093,0.15873015873015872,96.51444444444442
1.6,1.37476,2007-03-31,LMT,2007,1,1,0.5737704918032787,0.5081967213114754,0.3114754098360656,98.06377049180333
1.68,1.45524,2006-12-31,LMT,2006,4,1,0.4603174603174603,0.47619047619047616,0.2222222222222222,89.02111111111113
1.46,1.2395200000000002,2006-09-30,LMT,2006,3,1,0.5873015873015873,0.4603174603174603,0.2698412698412698,80.78666666666666
1.34,1.16,2006-06-30,LMT,2006,2,1,0.5079365079365079,0.4444444444444444,0.20634920634920634,73.61904761904763
1.34,1.13889,2006-03-31,LMT,2006,1,1,0.7258064516129032,0.5161290322580645,0.41935483870967744,70.84483870967739
1.29,1.14947,2005-12-31,LMT,2005,4,1,0.49206349206349204,0.42857142857142855,0.15873015873015872,61.22571428571427
0.96,0.902,2005-09-30,LMT,2005,3,1,0.328125,0.578125,0.21875,62.33234374999999
1.02,0.8283299999999999,2005-06-30,LMT,2005,2,1,0.515625,0.5,0.265625,63.159062500000005
0.83,0.7525,2005-03-31,LMT,2005,1,1,0.5409836065573771,0.4262295081967213,0.2459016393442623,58.19508196721312
0.83,0.74533,2004-12-31,LMT,2004,4,1,0.609375,0.484375,0.28125,57.208124999999995
0.69,0.65474,2004-09-30,LMT,2004,3,1,0.546875,0.515625,0.265625,53.77859375
0.66,0.6129399999999999,2004-06-30,LMT,2004,2,1,0.532258064516129,0.532258064516129,0.2903225806451613,48.4324193548387
0.65,0.5271399999999999,2004-03-31,LMT,2004,1,1,0.4838709677419355,0.46774193548387094,0.22580645161290322,47.88629032258064
0.77,0.75588,2003-12-31,LMT,2003,4,1,0.515625,0.40625,0.234375,47.041093749999995
0.48,0.575,2003-09-30,LMT,2003,3,0,0.46875,0.453125,0.25,50.26718750000002
0.54,0.52444,2003-06-30,LMT,2003,2,1,0.4603174603174603,0.5238095238095238,0.19047619047619047,47.67888888888889
0.55,0.42353,2003-03-31,LMT,2003,1,1,0.3770491803278688,0.5081967213114754,0.21311475409836064,49.02819672131148
0.85,0.80923,2002-12-31,LMT,2002,4,1,0.453125,0.515625,0.203125,55.40312500000001
0.66,0.6523100000000001,2002-09-30,LMT,2002,3,1,0.515625,0.53125,0.21875,63.52968750000001
0.58,0.56571,2002-06-30,LMT,2002,2,1,0.515625,0.46875,0.234375,62.92484375
0.5,0.472,2002-03-31,LMT,2002,1,1,0.4166666666666667,0.43333333333333335,0.23333333333333334,53.27683333333332
1.73,1.52,2019-12-31,LLY,2019,4,1,0.546875,0.484375,0.265625,115.91484374999996
1.48,1.4,2019-09-30,LLY,2019,3,1,0.546875,0.515625,0.265625,111.34140625
1.5,1.45,2019-06-30,LLY,2019,2,1,0.47619047619047616,0.4126984126984127,0.12698412698412698,117.75999999999998
1.33,1.31,2019-03-31,LLY,2019,1,1,0.6721311475409836,0.5245901639344263,0.36065573770491804,121.5998360655738
1.33,1.33942,2018-12-31,LLY,2018,4,0,0.5396825396825397,0.4603174603174603,0.20634920634920634,111.70666666666665
1.39,1.35008,2018-09-30,LLY,2018,3,1,0.6825396825396826,0.5238095238095238,0.36507936507936506,99.97603174603181
1.5,1.29567,2018-06-30,LLY,2018,2,1,0.5625,0.53125,0.265625,82.13484375
1.34,1.13281,2018-03-31,LLY,2018,1,1,0.5081967213114754,0.5573770491803278,0.29508196721311475,80.50409836065577
1.14,1.07394,2017-12-31,LLY,2017,4,1,0.49206349206349204,0.4444444444444444,0.19047619047619047,85.08619047619048
1.05,1.02756,2017-09-30,LLY,2017,3,1,0.6190476190476191,0.5079365079365079,0.2698412698412698,82.01650793650795
1.11,1.053,2017-06-30,LLY,2017,2,1,0.4603174603174603,0.42857142857142855,0.20634920634920634,81.58380952380952
0.98,0.96306,2017-03-31,LLY,2017,1,1,0.5645161290322581,0.4838709677419355,0.3064516129032258,80.09532258064517
0.95,0.97825,2016-12-31,LLY,2016,4,0,0.4444444444444444,0.47619047619047616,0.2222222222222222,74.47269841269845
0.88,0.95779,2016-09-30,LLY,2016,3,0,0.5,0.5,0.234375,80.04156250000001
0.86,0.8577899999999999,2016-06-30,LLY,2016,2,1,0.5625,0.46875,0.25,75.2853125
0.83,0.8475299999999999,2016-03-31,LLY,2016,1,0,0.5573770491803278,0.4098360655737705,0.18032786885245902,75.66622950819672
0.78,0.77968,2015-12-31,LLY,2015,4,1,0.484375,0.46875,0.21875,82.98546875000001
0.89,0.75917,2015-09-30,LLY,2015,3,1,0.4375,0.484375,0.203125,84.42328125
0.9,0.73778,2015-06-30,LLY,2015,2,1,0.5714285714285714,0.5396825396825397,0.36507936507936506,76.19650793650794
0.87,0.7663800000000001,2015-03-31,LLY,2015,1,1,0.4262295081967213,0.4918032786885246,0.22950819672131148,71.19344262295083
0.75,0.7347899999999999,2014-12-31,LLY,2014,4,1,0.53125,0.46875,0.234375,67.49874999999999
0.66,0.66906,2014-09-30,LLY,2014,3,0,0.5625,0.5,0.234375,63.312968749999996
0.68,0.6522,2014-06-30,LLY,2014,2,1,0.5396825396825397,0.5238095238095238,0.2857142857142857,59.66380952380951
0.7,0.7046,2014-03-31,LLY,2014,1,0,0.5409836065573771,0.5081967213114754,0.32786885245901637,55.80885245901638
0.74,0.74112,2013-12-31,LLY,2013,4,0,0.53125,0.421875,0.15625,50.07625000000001
1.11,1.037,2013-09-30,LLY,2013,3,1,0.5,0.515625,0.1875,52.35234375
1.16,1.0043799999999998,2013-06-30,LLY,2013,2,1,0.421875,0.515625,0.21875,54.41234374999999
1.14,1.05131,2013-03-31,LLY,2013,1,1,0.6333333333333333,0.5166666666666667,0.2833333333333333,53.985
0.85,0.78438,2012-12-31,LLY,2012,4,1,0.5806451612903226,0.46774193548387094,0.2903225806451613,49.21596774193549
0.79,0.8293299999999999,2012-09-30,LLY,2012,3,0,0.4603174603174603,0.47619047619047616,0.2222222222222222,44.449682539682534
0.83,0.77177,2012-06-30,LLY,2012,2,1,0.6031746031746031,0.5396825396825397,0.36507936507936506,40.94301587301587
0.92,0.78188,2012-03-31,LLY,2012,1,1,0.4838709677419355,0.5161290322580645,0.22580645161290322,39.66758064516129
0.87,0.80765,2011-12-31,LLY,2011,4,1,0.47619047619047616,0.49206349206349204,0.25396825396825395,38.352539682539685
1.13,1.1275,2011-09-30,LLY,2011,3,1,0.515625,0.515625,0.3125,36.940625000000004
1.18,1.18353,2011-06-30,LLY,2011,2,0,0.5873015873015873,0.47619047619047616,0.2857142857142857,37.2731746031746
1.24,1.1677799999999998,2011-03-31,LLY,2011,1,1,0.46774193548387094,0.5483870967741935,0.2903225806451613,34.771451612903235
1.11,1.09706,2010-12-31,LLY,2010,4,1,0.421875,0.5,0.203125,35.35703125000001
1.21,1.1515799999999998,2010-09-30,LLY,2010,3,1,0.515625,0.453125,0.234375,35.32796875
1.24,1.10316,2010-06-30,LLY,2010,2,1,0.4444444444444444,0.49206349206349204,0.20634920634920634,34.58111111111112
37.76,1.10353,2010-03-31,LLY,2010,1,1,0.5081967213114754,0.47540983606557374,0.29508196721311475,35.33836065573771
0.91,0.91889,2009-12-31,LLY,2009,4,0,0.53125,0.5,0.25,35.17781250000001
1.2,1.0175,2009-09-30,LLY,2009,3,1,0.421875,0.484375,0.1875,33.533593750000016
1.12,1.0225,2009-06-30,LLY,2009,2,1,0.49206349206349204,0.47619047619047616,0.20634920634920634,33.93126984126985
1.2,0.99267,2009-03-31,LLY,2009,1,1,0.4918032786885246,0.4426229508196721,0.19672131147540983,34.685901639344266
1.07,1.04714,2008-12-31,LLY,2008,4,1,0.4375,0.484375,0.21875,34.82609375
1.04,1.02231,2008-09-30,LLY,2008,3,1,0.484375,0.484375,0.21875,47.108437499999994
0.99,0.995,2008-06-30,LLY,2008,2,0,0.421875,0.5,0.1875,49.04890625000003
0.92,0.958,2008-03-31,LLY,2008,1,0,0.5409836065573771,0.5409836065573771,0.2459016393442623,51.5672131147541
0.9,0.89235,2007-12-31,LLY,2007,4,1,0.46875,0.515625,0.21875,54.19359375
0.91,0.87389,2007-09-30,LLY,2007,3,1,0.3968253968253968,0.49206349206349204,0.19047619047619047,56.45396825396826
0.9,0.8247399999999999,2007-06-30,LLY,2007,2,1,0.5555555555555556,0.5238095238095238,0.25396825396825395,58.04142857142856
0.84,0.78737,2007-03-31,LLY,2007,1,1,0.5409836065573771,0.4426229508196721,0.2459016393442623,53.209016393442624
0.85,0.81684,2006-12-31,LLY,2006,4,1,0.5873015873015873,0.49206349206349204,0.25396825396825395,55.17047619047619
0.8,0.79,2006-09-30,LLY,2006,3,1,0.4603174603174603,0.4126984126984127,0.20634920634920634,55.650476190476176
0.76,0.7530399999999999,2006-06-30,LLY,2006,2,1,0.42857142857142855,0.5555555555555556,0.2222222222222222,52.75476190476189
0.77,0.7490899999999999,2006-03-31,LLY,2006,1,1,0.4032258064516129,0.4838709677419355,0.16129032258064516,56.80677419354837
0.8,0.78042,2005-12-31,LLY,2005,4,1,0.5079365079365079,0.47619047619047616,0.2698412698412698,52.54555555555555
0.73,0.70958,2005-09-30,LLY,2005,3,1,0.46875,0.484375,0.265625,54.786875000000016
0.67,0.665,2005-06-30,LLY,2005,2,1,0.515625,0.453125,0.1875,57.678906250000004
0.68,0.65875,2005-03-31,LLY,2005,1,1,0.45901639344262296,0.4262295081967213,0.19672131147540983,55.03950819672133
0.75,0.735,2004-12-31,LLY,2004,4,1,0.5,0.4375,0.1875,56.20078124999999
0.69,0.67957,2004-09-30,LLY,2004,3,1,0.421875,0.453125,0.171875,64.54796875
0.68,0.6773899999999999,2004-06-30,LLY,2004,2,1,0.532258064516129,0.3870967741935484,0.24193548387096775,72.7416129032258
0.7,0.6605300000000001,2004-03-31,LLY,2004,1,1,0.45161290322580644,0.5161290322580645,0.20967741935483872,70.37693548387094
0.67,0.67042,2003-12-31,LLY,2003,4,0,0.484375,0.5,0.265625,67.60265625000001
0.66,0.66217,2003-09-30,LLY,2003,3,0,0.4375,0.4375,0.15625,63.832812499999996
0.64,0.60435,2003-06-30,LLY,2003,2,1,0.6031746031746031,0.5238095238095238,0.38095238095238093,62.515238095238104
0.61,0.57565,2003-03-31,LLY,2003,1,1,0.5081967213114754,0.47540983606557374,0.26229508196721313,59.913278688524585
0.68,0.68292,2002-12-31,LLY,2002,4,0,0.53125,0.46875,0.21875,62.08734375
0.68,0.68417,2002-09-30,LLY,2002,3,0,0.5625,0.515625,0.328125,55.13453124999999
0.61,0.6131800000000001,2002-06-30,LLY,2002,2,0,0.375,0.53125,0.1875,66.45015625
0.58,0.57591,2002-03-31,LLY,2002,1,1,0.4166666666666667,0.5,0.15,76.59583333333333
0.44,0.44,2019-12-31,KO,2019,4,1,0.546875,0.5,0.3125,53.764218750000005
0.56,0.56,2019-09-30,KO,2019,3,1,0.5,0.46875,0.203125,53.54890625
0.63,0.61,2019-06-30,KO,2019,2,1,0.5238095238095238,0.47619047619047616,0.30158730158730157,49.01031746031746
0.48,0.46,2019-03-31,KO,2019,1,1,0.5409836065573771,0.45901639344262296,0.19672131147540983,46.771147540983605
0.43,0.42821,2018-12-31,KO,2018,4,1,0.5396825396825397,0.5396825396825397,0.31746031746031744,47.86269841269841
0.58,0.5507,2018-09-30,KO,2018,3,1,0.47619047619047616,0.4126984126984127,0.2698412698412698,45.6884126984127
0.61,0.60115,2018-06-30,KO,2018,2,1,0.46875,0.46875,0.1875,43.19078125
0.47,0.45743,2018-03-31,KO,2018,1,1,0.5081967213114754,0.47540983606557374,0.22950819672131148,44.91737704918034
0.39,0.38482,2017-12-31,KO,2017,4,1,0.5238095238095238,0.5238095238095238,0.2857142857142857,45.96777777777778
0.5,0.48752,2017-09-30,KO,2017,3,1,0.5238095238095238,0.5396825396825397,0.30158730158730157,45.48793650793651
0.59,0.57452,2017-06-30,KO,2017,2,1,0.6349206349206349,0.4444444444444444,0.3333333333333333,44.184285714285735
0.43,0.43655,2017-03-31,KO,2017,1,0,0.5806451612903226,0.4838709677419355,0.3064516129032258,41.71
0.37,0.36611,2016-12-31,KO,2016,4,1,0.4126984126984127,0.4603174603174603,0.2222222222222222,41.61634920634921
0.49,0.4824100000000001,2016-09-30,KO,2016,3,1,0.4375,0.453125,0.1875,43.82203125000001
0.6,0.5838899999999999,2016-06-30,KO,2016,2,1,0.59375,0.40625,0.21875,45.18984374999999
0.45,0.44285,2016-03-31,KO,2016,1,1,0.6065573770491803,0.5409836065573771,0.3442622950819672,43.52065573770493
0.38,0.37243,2015-12-31,KO,2015,4,1,0.546875,0.546875,0.28125,42.43843749999999
0.51,0.5006,2015-09-30,KO,2015,3,1,0.65625,0.4375,0.328125,40.05031249999999
0.63,0.6013,2015-06-30,KO,2015,2,1,0.3492063492063492,0.5079365079365079,0.19047619047619047,40.67190476190477
0.48,0.4239,2015-03-31,KO,2015,1,1,0.39344262295081966,0.45901639344262296,0.19672131147540983,41.823606557377055
0.44,0.42163,2014-12-31,KO,2014,4,1,0.640625,0.484375,0.28125,42.72734374999999
0.53,0.52635,2014-09-30,KO,2014,3,1,0.65625,0.421875,0.328125,41.34234375
0.64,0.6328600000000001,2014-06-30,KO,2014,2,1,0.6190476190476191,0.4603174603174603,0.30158730158730157,40.57634920634919
0.44,0.4422100000000001,2014-03-31,KO,2014,1,0,0.4262295081967213,0.4918032786885246,0.16393442622950818,38.63262295081967
0.46,0.46265,2013-12-31,KO,2013,4,0,0.515625,0.46875,0.265625,39.440781249999986
0.53,0.53269,2013-09-30,KO,2013,3,0,0.34375,0.53125,0.1875,39.52890624999999
0.63,0.63038,2013-06-30,KO,2013,2,0,0.5,0.453125,0.203125,41.40203124999999
0.46,0.44643,2013-03-31,KO,2013,1,1,0.65,0.45,0.3,38.19383333333334
0.45,0.43577,2012-12-31,KO,2012,4,1,0.4838709677419355,0.5161290322580645,0.22580645161290322,37.328225806451606
0.51,0.50571,2012-09-30,KO,2012,3,1,0.38095238095238093,0.5079365079365079,0.14285714285714285,56.837301587301596
0.61,0.59429,2012-06-30,KO,2012,2,1,0.5873015873015873,0.5238095238095238,0.2698412698412698,75.03285714285717
0.445,0.43679,2012-03-31,KO,2012,1,1,0.5161290322580645,0.4838709677419355,0.20967741935483872,69.21854838709679
0.395,0.38643,2011-12-31,KO,2011,4,1,0.4603174603174603,0.49206349206349204,0.2222222222222222,67.3157142857143
0.515,0.50769,2011-09-30,KO,2011,3,1,0.59375,0.515625,0.28125,68.56578125000001
0.585,0.58067,2011-06-30,KO,2011,2,1,0.49206349206349204,0.5238095238095238,0.25396825396825395,66.8709507936508
0.43,0.434,2011-03-31,KO,2011,1,0,0.46774193548387094,0.5,0.24193548387096775,63.763225806451615
0.36,0.35781,2010-12-31,KO,2010,4,1,0.671875,0.484375,0.34375,62.786875
0.46,0.44615,2010-09-30,KO,2010,3,1,0.640625,0.5,0.328125,55.6847265625
0.53,0.51458,2010-06-30,KO,2010,2,1,0.42857142857142855,0.5238095238095238,0.23809523809523808,52.834603174603174
0.4,0.37292,2010-03-31,KO,2010,1,1,0.39344262295081966,0.4426229508196721,0.16393442622950818,54.704590163934434
0.33,0.33226999999999995,2009-12-31,KO,2009,4,0,0.59375,0.46875,0.234375,56.02000000000002
0.41,0.40727,2009-09-30,KO,2009,3,1,0.515625,0.453125,0.21875,50.12000000000002
0.46,0.4455,2009-06-30,KO,2009,2,1,0.47619047619047616,0.4444444444444444,0.2222222222222222,45.96761904761905
0.325,0.3235,2009-03-31,KO,2009,1,1,0.45901639344262296,0.5409836065573771,0.19672131147540983,42.599672131147535
0.32,0.3065,2008-12-31,KO,2008,4,1,0.40625,0.4375,0.171875,45.27437500000001
0.415,0.38409,2008-09-30,KO,2008,3,1,0.484375,0.515625,0.265625,52.66781249999998
0.505,0.47909,2008-06-30,KO,2008,2,1,0.390625,0.5,0.25,57.59609375000001
0.335,0.3125,2008-03-31,KO,2008,1,1,0.5573770491803278,0.47540983606557374,0.2786885245901639,60.009672131147546
0.29,0.275,2007-12-31,KO,2007,4,1,0.546875,0.484375,0.28125,61.080000000000034
0.355,0.34167,2007-09-30,KO,2007,3,1,0.5873015873015873,0.42857142857142855,0.25396825396825395,54.26390158730158
0.425,0.40923,2007-06-30,KO,2007,2,1,0.6190476190476191,0.4603174603174603,0.23809523809523808,51.72365079365079
0.28,0.26536,2007-03-31,KO,2007,1,1,0.4918032786885246,0.4262295081967213,0.19672131147540983,47.78622950819672
0.26,0.25033,2006-12-31,KO,2006,4,1,0.5396825396825397,0.5079365079365079,0.23809523809523808,46.79650793650795
0.31,0.29594000000000004,2006-09-30,KO,2006,3,1,0.4603174603174603,0.5079365079365079,0.23809523809523808,44.17476190476191
0.37,0.35853,2006-06-30,KO,2006,2,1,0.38095238095238093,0.49206349206349204,0.19047619047619047,42.75428571428571
0.245,0.24088,2006-03-31,KO,2006,1,1,0.5161290322580645,0.5483870967741935,0.2903225806451613,41.72870967741937
0.23,0.2228,2005-12-31,KO,2005,4,1,0.38095238095238093,0.5079365079365079,0.15873015873015872,42.0684126984127
0.285,0.26294,2005-09-30,KO,2005,3,1,0.5625,0.46875,0.296875,43.489218749999985
0.34,0.32125,2005-06-30,KO,2005,2,1,0.46875,0.4375,0.203125,43.3825
0.235,0.21618,2005-03-31,KO,2005,1,1,0.3770491803278688,0.5081967213114754,0.18032786885245902,42.03311475409835
0.23,0.19912,2004-12-31,KO,2004,4,1,0.46875,0.515625,0.265625,40.439375
0.25,0.23382,2004-09-30,KO,2004,3,1,0.46875,0.453125,0.203125,44.86453124999999
0.32,0.31706,2004-06-30,KO,2004,2,1,0.532258064516129,0.5161290322580645,0.3225806451612903,50.9140322580645
0.23,0.217,2004-03-31,KO,2004,1,1,0.5967741935483871,0.46774193548387094,0.25806451612903225,49.8241935483871
0.23,0.22263,2003-12-31,KO,2003,4,1,0.703125,0.46875,0.296875,46.873906250000005
0.275,0.26118,2003-09-30,KO,2003,3,1,0.421875,0.515625,0.203125,44.2675
0.285,0.27,2003-06-30,KO,2003,2,1,0.5396825396825397,0.4603174603174603,0.2698412698412698,43.76650793650793
0.185,0.18611,2003-03-31,KO,2003,1,0,0.47540983606557374,0.4262295081967213,0.2459016393442623,41.25672131147542
0.2,0.19794,2002-12-31,KO,2002,4,1,0.46875,0.5,0.21875,46.554843749999996
0.24,0.23933,2002-09-30,KO,2002,3,1,0.546875,0.546875,0.28125,50.47015624999999
0.26,0.26,2002-06-30,KO,2002,2,1,0.609375,0.53125,0.328125,54.99750000000001
0.185,0.18958,2002-03-31,KO,2002,1,0,0.48333333333333334,0.5166666666666667,0.21666666666666667,46.858666666666664
0.91,0.85,2019-12-31,K,2019,4,1,0.5,0.484375,0.265625,64.52515624999997
1.03,0.91,2019-09-30,K,2019,3,1,0.40625,0.453125,0.1875,60.864218749999985
0.99,0.92,2019-06-30,K,2019,2,1,0.5555555555555556,0.47619047619047616,0.2222222222222222,56.547460317460306
1.01,0.95,2019-03-31,K,2019,1,1,0.5573770491803278,0.5245901639344263,0.26229508196721313,56.85852459016392
0.91,0.88328,2018-12-31,K,2018,4,1,0.4126984126984127,0.49206349206349204,0.2222222222222222,64.2995238095238
1.06,1.0643200000000002,2018-09-30,K,2018,3,0,0.5238095238095238,0.47619047619047616,0.2698412698412698,71.73888888888891
1.14,1.04926,2018-06-30,K,2018,2,1,0.5,0.453125,0.234375,63.34859374999998
1.23,1.07879,2018-03-31,K,2018,1,1,0.5409836065573771,0.4918032786885246,0.2459016393442623,67.2070491803279
